epoch,endogvar_q_cond_q_min,endogvar_q_cond_q_max,endogvar_psi_cond_psi_min,endogvar_psi_cond_psi_max,endogeq_1,endogeq_2,hjbeq_1,hjbeq_2,total_loss
0,0.042711418122053146,0.4864506721496582,0.4301992356777191,0.11939461529254913,0.017380937933921814,0.03997846692800522,0.116508349776268,0.11989771574735641,0.3045530319213867
100,0.06273041665554047,0.014154169708490372,0.021306170150637627,0.027531908825039864,0.0013504327507689595,0.002306413371115923,0.0018474410753697157,0.002329489914700389,0.00909100379794836
200,0.04854747653007507,0.011688481085002422,0.028784871101379395,0.026279767975211143,0.0009939586743712425,0.0021960593294352293,0.0013656000373885036,0.0024180051404982805,0.008126629516482353
300,0.012320239096879959,0.015396769158542156,0.01790711097419262,0.012100322172045708,0.0003253416798543185,0.0012807371094822884,0.0006530647515319288,0.0018999739550054073,0.004736362025141716
400,0.012587098404765129,0.015340737998485565,0.013717098161578178,0.006499513052403927,0.000228401375352405,0.0006620313506573439,0.00048589325160719454,0.0011870170710608363,0.003044787561520934
500,0.006911701522767544,0.018180280923843384,0.007267865817993879,0.005714253056794405,0.00023928977316245437,0.0004609076422639191,0.0003584067162591964,0.000748302205465734,0.0021876473911106586
600,0.0051918053068220615,0.019070938229560852,0.00719653582200408,0.005435430910438299,0.0002444387355353683,0.00037991764838807285,0.0003234425385016948,0.0006757756927981973,0.001992521807551384
700,0.004075541161000729,0.017872435972094536,0.0065590082667768,0.005078573245555162,0.00023683776089455932,0.0003478973812889308,0.0002862908295355737,0.0005887003499083221,0.0017955820076167583
800,0.0028219979722052813,0.018178818747401237,0.004624239169061184,0.005212401505559683,0.0002400137163931504,0.00031068833777680993,0.0003141869092360139,0.00043404329335317016,0.0016073067672550678
900,0.002372289542108774,0.017185553908348083,0.003790245158597827,0.0048819552175700665,0.00023927869915496558,0.00029989166068844497,0.0002075614465866238,0.0002363375824643299,0.0012653697049245238
1000,0.0022099122870713472,0.017820125445723534,0.0035491804592311382,0.004993076901882887,0.00024364156706724316,0.0002781874209176749,0.00018337871006224304,0.00016458718164358288,0.0011555177625268698
1100,0.0022912572603672743,0.017027180641889572,0.003322935663163662,0.004638048820197582,0.0002311636199010536,0.00025026369257830083,0.0001747597416397184,0.00015398254618048668,0.0010829638922587037
1200,0.003155627753585577,0.019460663199424744,0.0029872083105146885,0.0055069709196686745,0.0002473148633725941,0.00021862887660972774,0.00015337337390519679,0.00014733412535861135,0.0010777558200061321
1300,0.0023061998654156923,0.019001156091690063,0.0031032408587634563,0.004542313050478697,0.00023468332074116915,0.00020546592713799328,0.00023163389414548874,0.00022279037511907518,0.001184102613478899
1400,0.003575716633349657,0.01853729411959648,0.002503281459212303,0.00456420099362731,0.00022669917962048203,0.00019145521218888462,0.00014470770838670433,0.00013804541958961636,0.0009927124483510852
1500,0.0025709897745400667,0.018530629575252533,0.002619292587041855,0.004254791419953108,0.00022104148229118437,0.00018059670401271433,0.00013047568791080266,0.00011588668712647632,0.0009277575882151723
1600,0.002497946610674262,0.01756482757627964,0.002529714722186327,0.0036424994468688965,0.00020741290063597262,0.00017593636584933847,0.00012698197679128498,0.00011827773414552212,0.0008909588796086609
1700,0.0023803773801773787,0.0182990450412035,0.0025663538835942745,0.0035225003957748413,0.00021110691886860877,0.00017866614507511258,0.00019384323968552053,0.00019293332297820598,0.0010442323982715607
1800,0.0024187657982110977,0.01638885773718357,0.0023198609706014395,0.003047005506232381,0.00019312887161504477,0.00017572780780028552,0.00011578908015508205,0.00012712774332612753,0.0008535183733329177
1900,0.00356373842805624,0.01604204624891281,0.0020027002319693565,0.004015899728983641,0.00019202865951228887,0.00015808141324669123,0.00022126892872620374,0.000291171163553372,0.001118793967179954
2000,0.002938259858638048,0.018757419660687447,0.002224281895905733,0.0035853327717632055,0.00021058045967947692,0.00015173584688454866,0.00011281671322649345,0.00011739716137526557,0.0008675830904394388
2100,0.0024885721504688263,0.01759626902639866,0.002120046177878976,0.0029733930714428425,0.0001957172353286296,0.0001616044173715636,0.00010027908137999475,0.00010928704432444647,0.0008186705526895821
2200,0.0029630560893565416,0.016950594261288643,0.0019729689229279757,0.0030134443659335375,0.0001874356239568442,0.00014864845434203744,0.00010685989400371909,0.00013052206486463547,0.0008224666817113757
2300,0.002407365944236517,0.019765254110097885,0.0020598380360752344,0.0030475102830678225,0.00021702202502638102,0.00016465970838908106,0.0004259108391124755,0.0004501435032580048,0.001530535751953721
2400,0.0026990133337676525,0.01577797532081604,0.0016641250113025308,0.0026721071917563677,0.00017533211212139577,0.00017271231627091765,0.00017026833666022867,0.0002426451101200655,0.0009890900691971183
2500,0.002731975866481662,0.017955642193555832,0.001894276705570519,0.0028722905553877354,0.0001934716128744185,0.00014224887127056718,7.624406134709716e-05,9.076621063286439e-05,0.0007572726462967694
2600,0.0025412929244339466,0.017026446759700775,0.0017016127239912748,0.002480192808434367,0.0001837722084019333,0.0001467320107622072,6.785247387597337e-05,8.644784247735515e-05,0.0007223000284284353
2700,0.0033182217739522457,0.01647907681763172,0.0015920655569061637,0.0030101905576884747,0.00017911515897139907,0.00013106281403452158,0.00013093362213112414,0.0001694979437161237,0.0008546049939468503
2800,0.0025617063511162996,0.017569417133927345,0.0017275778809562325,0.002442761557176709,0.00018477266712579876,0.00013714133820030838,6.088630834710784e-05,7.136074418667704e-05,0.0006971756811253726
2900,0.003121590241789818,0.0182797908782959,0.0018185084918513894,0.0032432156149297953,0.000195181361050345,0.00013221085828263313,8.705051732249558e-05,9.474639955442399e-05,0.0007738201529718935
3000,0.0024116768036037683,0.017942750826478004,0.0015615621814504266,0.002460056683048606,0.00018209997506346554,0.00012179028999526054,5.778661943622865e-05,6.347792805172503e-05,0.000668915337882936
3100,0.0028278566896915436,0.016476983204483986,0.0014834101311862469,0.0026073839981108904,0.00016832108667586,0.00011335501039866358,6.87799765728414e-05,0.00013742706505581737,0.000721839489415288
3200,0.0022650377359241247,0.018069298937916756,0.0013861270854249597,0.002413877286016941,0.0001784547057468444,0.00011448321311036125,6.0055255744373426e-05,5.5825148592703044e-05,0.0006501617026515305
3300,0.0022256281226873398,0.01759715937077999,0.0014408683637157083,0.0022163435351103544,0.00017383258091285825,0.00011539162369444966,5.0641778216231614e-05,4.969377550878562e-05,0.0006243597599677742
3400,0.0024126858916133642,0.014840638265013695,0.001364135998301208,0.0018057049019262195,0.00015046491171233356,0.00012696660996880382,0.0003619620983954519,0.0004815685097128153,0.0013251937925815582
3500,0.0023359516635537148,0.016829371452331543,0.0014116087695583701,0.0021550762467086315,0.00016289035556837916,0.00010065966489491984,7.435611041728407e-05,8.946756133809686e-05,0.0006546937511302531
3600,0.002610729308798909,0.015002685599029064,0.001216765260323882,0.002088946057483554,0.00014894567721057683,0.0001076710905181244,0.00028770629432983696,0.00038755484274588525,0.0011410692241042852
3700,0.001989600947126746,0.01747114025056362,0.001295634312555194,0.0020609532948583364,0.0001668235199758783,9.911757661029696e-05,4.756924681714736e-05,4.92104263685178e-05,0.0005908940220251679
3800,0.0019730455242097378,0.01756368577480316,0.0013546189293265343,0.002000496257096529,0.00016909284749999642,9.829512418946251e-05,4.816434739041142e-05,4.773333785124123e-05,0.0005922041600570083
3900,0.001871562097221613,0.01727920025587082,0.001332705607637763,0.0019599522929638624,0.00016614874766673893,9.431011130800471e-05,4.121514575672336e-05,4.539965812000446e-05,0.0005715078441426158
4000,0.0018010273342952132,0.017201632261276245,0.0013070915592834353,0.0019091576104983687,0.00016371082165278494,9.177723404718563e-05,4.0886890928959474e-05,4.814571002498269e-05,0.0005667097284458578
4100,0.0015596419107168913,0.021013440564274788,0.0014353576116263866,0.0022620472591370344,0.0002089578629238531,0.00010110173025168478,0.000735107809305191,0.0006811312632635236,0.0019890035036951303
4200,0.0014600717695429921,0.021655460819602013,0.0014025697018951178,0.0022771612275391817,0.00021557339641731232,9.201655484503135e-05,0.0008330200798809528,0.000736067071557045,0.0021446296013891697
4300,0.0017355988966301084,0.01885312795639038,0.0013101580552756786,0.0022063797805458307,0.00017773070430848747,8.019999222597107e-05,9.073863475350663e-05,7.87274693720974e-05,0.0006684495019726455
4400,0.0013219785178080201,0.017685068771243095,0.001219673315063119,0.0017785719828680158,0.000161892399773933,8.040444663492963e-05,3.506439315970056e-05,3.914934859494679e-05,0.0005365635151974857
4500,0.0012305175187066197,0.017646417021751404,0.0012033142847940326,0.001809049746952951,0.00016036238230299205,7.80048212618567e-05,3.549667235347442e-05,4.036309474031441e-05,0.000533119949977845
4600,0.0011240749154239893,0.01836087927222252,0.0008779637282714248,0.0019867762457579374,0.00016532714653294533,9.882186714094132e-05,4.8335590690840036e-05,5.734041769756004e-05,0.0005933219799771905
4700,0.0010343753965571523,0.01744958758354187,0.0012105173664167523,0.0017664083279669285,0.00015784554125275463,7.454965088982135e-05,4.0645503759151325e-05,4.845666262554005e-05,0.0005361062358133495
4800,0.0009683483513072133,0.01713518053293228,0.001210943330079317,0.0015859347768127918,0.00015331932809203863,7.262190047185868e-05,3.7668120057787746e-05,5.344366218196228e-05,0.0005260570906102657
4900,0.0007840770413167775,0.017722276970744133,0.0010720512364059687,0.0018556158756837249,0.00015937004354782403,7.878305768826976e-05,4.701526995631866e-05,5.040882751927711e-05,0.0005499174003489316
5000,0.0008430146262980998,0.017143815755844116,0.0011940576368942857,0.001530063571408391,0.00015163220814429224,6.701874372083694e-05,3.9294103771680966e-05,5.699657049262896e-05,0.0005220511229708791
5100,0.0010141897946596146,0.017749102786183357,0.0008938054670579731,0.0017834905302152038,0.00015707430429756641,8.52851226227358e-05,4.634561628336087e-05,5.9305315517121926e-05,0.0005624162731692195
5200,0.0007619672687724233,0.017420891672372818,0.001166667090728879,0.0015287139685824513,0.00015337785589508712,6.265136471483856e-05,3.1275580113288015e-05,4.273646845831536e-05,0.0004988236469216645
5300,0.0006834704545326531,0.018892986699938774,0.0012167176464572549,0.00164342753123492,0.00017072129412554204,6.627585389651358e-05,0.00015177800378296524,0.0001437012106180191,0.000756842375267297
5400,0.0007044625235721469,0.01876835711300373,0.0008943997090682387,0.0018214755691587925,0.00016812678950373083,9.163043432636186e-05,4.9707741709426045e-05,4.953729148837738e-05,0.0005808891728520393
5500,0.000990471919067204,0.018314482644200325,0.0011207503266632557,0.0018715105252340436,0.00016331674123648554,8.129002526402473e-05,5.4907188314246014e-05,4.688027547672391e-05,0.0005693663842976093
5600,0.000673099304549396,0.01736507937312126,0.001062843482941389,0.001475486089475453,0.0001510545698693022,5.971165592200123e-05,3.4809774660971016e-05,4.4803771743318066e-05,0.0004961448139511049
5700,0.0007629121537320316,0.0174576323479414,0.001110855140723288,0.0014710513642057776,0.00015222634829115123,6.204532110132277e-05,3.0378143492271192e-05,6.029133146512322e-05,0.0005129656638018787
5800,0.0006022123270668089,0.017393214628100395,0.0011025804560631514,0.0013931075809523463,0.00015009466733317822,5.712782149203122e-05,2.7032090656575747e-05,3.6165827623335645e-05,0.0004753315297421068
5900,0.0008611236116848886,0.016292447224259377,0.0009723596158437431,0.0016434011049568653,0.00014616604312323034,6.95896742399782e-05,0.00019469443941488862,0.00020667619537562132,0.0008148197084665298
6000,0.0006209389539435506,0.0176607184112072,0.0011013394687324762,0.0014373144367709756,0.00015221025387290865,5.859790326212533e-05,3.264678525738418e-05,3.486097193672322e-05,0.00048651904216967523
6100,0.0005825672997161746,0.017635690048336983,0.0011190936202183366,0.00143249926622957,0.00015350534522440284,5.293444337439723e-05,2.5804452889133245e-05,2.9781946068396792e-05,0.0004697247059084475
6200,0.0005504311411641538,0.016969922930002213,0.0011652226094156504,0.001285772304981947,0.00014628695498686284,5.1531529607018456e-05,2.314651464985218e-05,3.605001256801188e-05,0.00045672847772948444
6300,0.0005660832393914461,0.016917284578084946,0.0009956188732758164,0.0013595718191936612,0.0001455604942748323,5.380988659453578e-05,4.14362657465972e-05,5.034493005950935e-05,0.000489537138491869
6400,0.0007160391542129219,0.016188079491257668,0.0009779839310795069,0.0013419092865660787,0.00014028760779183358,6.079185914131813e-05,0.00011092495697084814,0.0001490714494138956,0.0006533159757964313
6500,0.00047716949484311044,0.018073946237564087,0.0011548766633495688,0.0013186269206926227,0.00015745528799016029,5.042701741331257e-05,9.692303137853742e-05,9.483482426730916e-05,0.0006098863668739796
6600,0.0003567820822354406,0.017678415402770042,0.0007698938134126365,0.0016971733421087265,0.00015927614003885537,9.820485138334334e-05,7.58034220780246e-05,6.298334483290091e-05,0.0006012904341332614
6700,0.0006452924571931362,0.016808973625302315,0.0007688538753427565,0.0015108406078070402,0.00014662064495496452,6.957376172067598e-05,0.00010590680903987959,9.558571764500812e-05,0.0006150265107862651
6800,0.0005109190242365003,0.01696779765188694,0.0010594187770038843,0.0012564751086756587,0.00014435964112635702,4.6449869842035696e-05,2.2091015125624835e-05,3.271216701250523e-05,0.00044355879072099924
6900,0.0006382862338796258,0.01640855334699154,0.0010004390496760607,0.0013621983816847205,0.00014228522195480764,4.781832831213251e-05,6.937272701179609e-05,9.7065327281598e-05,0.0005506363813765347
7000,0.000461736461147666,0.017131026834249496,0.001037946087308228,0.0012667208211496472,0.000146215214044787,4.747370257973671e-05,2.2818736397312023e-05,3.127984382444993e-05,0.00044676181278191507
7100,0.000583184533752501,0.016824590042233467,0.0010357851861044765,0.0013521395158022642,0.0001448394323233515,4.520049333223142e-05,1.9133363821310923e-05,2.943608706118539e-05,0.00043656633351929486
7200,0.0005954732187092304,0.01693420298397541,0.0010653581703081727,0.0013264813460409641,0.00014518358511850238,4.41129959654063e-05,1.9126895494991913e-05,2.71903245447902e-05,0.0004348289221525192
7300,0.0006098787998780608,0.016948284581303596,0.0009658266208134592,0.001369644422084093,0.00014513844507746398,4.590411845128983e-05,2.42441710724961e-05,3.4719396353466436e-05,0.00044894247548654675
7400,0.0005319233750924468,0.0176168754696846,0.0009652341832406819,0.0013784004840999842,0.00015087427163962275,4.521560185821727e-05,3.1328105251304805e-05,3.655462933238596e-05,0.0004688969347625971
7500,0.00045999157009646297,0.016698163002729416,0.001004518591798842,0.0012630351120606065,0.00014157133409753442,4.278572669136338e-05,1.660648558754474e-05,2.7274119929643348e-05,0.0004224947188049555
7600,0.0004740145232062787,0.016293030232191086,0.0009922640165314078,0.0011303138453513384,0.00013649447646457702,4.230535341775976e-05,1.8686667317524552e-05,3.340466719237156e-05,0.0004197874222882092
7700,0.0004494012100622058,0.01712649315595627,0.0005752404103986919,0.002017829567193985,0.0001600480027263984,0.00013231858611106873,0.00012886890908703208,0.00013809070514980704,0.0007610158063471317
7800,0.0011295774020254612,0.015104549005627632,0.0007278956472873688,0.0009917754214257002,0.00013039902842137963,9.065211634151638e-05,0.00029208598425611854,0.0003556588781066239,0.0010483339428901672
7900,0.0004187748418189585,0.017759261652827263,0.0009173977887257934,0.001188723836094141,0.00015254385652951896,4.839328903472051e-05,0.00019025061919819564,0.00019598277867771685,0.0007900120690464973
8000,0.00044939256622456014,0.016337864100933075,0.0009337335359305143,0.001073608174920082,0.00013638589007314295,4.153222471359186e-05,1.5209149751171935e-05,2.6812314899871126e-05,0.0004078855272382498
8100,0.00044632976641878486,0.01624857634305954,0.0009340029209852219,0.0010600700043141842,0.00013529747957363725,4.114408511668444e-05,1.5532954421360046e-05,2.6870487999985926e-05,0.0004057347832713276
8200,0.0004978456418029964,0.01625686325132847,0.0008952729403972626,0.001120039843954146,0.00013585950364358723,4.012927456642501e-05,1.5219664419419132e-05,2.7640166081255302e-05,0.00040654881740920246
8300,0.0005143189337104559,0.016290850937366486,0.0008950209594331682,0.0011612034868448973,0.00013596414646599442,3.930634920834564e-05,1.632946077734232e-05,2.8532138458103873e-05,0.000408746040193364
8400,0.0005001685349270701,0.016139397397637367,0.0008726518135517836,0.0011551009956747293,0.00013422398478724062,3.9260979974642396e-05,1.690052158664912e-05,2.9259925213409588e-05,0.0004063185479026288
8500,0.0004964228719472885,0.016263488680124283,0.0008418794604949653,0.0011458368971943855,0.00013503959053196013,3.997697785962373e-05,1.5255082871590275e-05,2.551191755628679e-05,0.00040325982263311744
8600,0.0006141133490018547,0.017012862488627434,0.0008861015667207539,0.0014840081566944718,0.0001457642501918599,4.004677612101659e-05,2.430592394375708e-05,2.823296199494507e-05,0.0004383207706268877
8700,0.0004453750734683126,0.015263953246176243,0.000597794889472425,0.0016397596336901188,0.00014015297347214073,8.40852881083265e-05,0.00023121730191633105,0.00024105931515805423,0.0008759837364777923
8800,0.00047482020454481244,0.01583808660507202,0.0008391079609282315,0.0010396225843578577,0.00013072883302811533,3.8968308217590675e-05,1.4954807738831732e-05,2.8782766094082035e-05,0.0003953510895371437
8900,0.0004672935465350747,0.01600704714655876,0.0008150344947353005,0.0010509026469662786,0.00013199418026488274,3.831594585790299e-05,1.385009272780735e-05,2.5902043489622883e-05,0.00039346504490822554
9000,0.00043151743011549115,0.016315728425979614,0.0007553520845249295,0.001045085140503943,0.000134384841658175,4.309557698434219e-05,2.8602235033758916e-05,4.1709070501383394e-05,0.00043326857849024236
9100,0.00030816832440905273,0.016719302162528038,0.0006742076366208494,0.0011996068060398102,0.00013966292317491025,4.2894684156635776e-05,2.9087041184538975e-05,3.602454671636224e-05,0.00043668205034919083
9200,0.0005548109184019268,0.01653270237147808,0.0007835207507014275,0.0011769463308155537,0.00013614632189273834,4.019787229481153e-05,2.533559745643288e-05,3.061613824684173e-05,0.0004227756871841848
9300,0.000634729687590152,0.015962863340973854,0.0007533393800258636,0.0012243097880855203,0.00013084406964480877,4.22403791162651e-05,4.923215965391137e-05,6.545751239173114e-05,0.00047352651017718017
9400,0.00044996722135692835,0.016313428059220314,0.0006188051193021238,0.0015665239188820124,0.00014372789883054793,6.176186434458941e-05,6.03910448262468e-05,7.988695142557845e-05,0.00053525494877249
9500,0.0006000680732540786,0.015877358615398407,0.0006486190250143409,0.0010851967381313443,0.00013102326192893088,3.832195943687111e-05,2.6711963073466904e-05,4.7154615458566695e-05,0.00042532425140962005
9600,0.00047983741387724876,0.015648916363716125,0.0007513880846090615,0.001050408580340445,0.000126474944408983,3.8351026887539774e-05,2.2962185539654456e-05,3.9941834984347224e-05,0.00040703549166209996
9700,0.00044594082282856107,0.016647368669509888,0.0007276999531313777,0.0010459645418450236,0.00013603495608549565,3.7199657526798546e-05,7.435202860506251e-05,6.914653204148635e-05,0.0005054028588347137
9800,0.00033505979808978736,0.01596779190003872,0.0006694920011796057,0.0010352880926802754,0.00012886716285720468,3.603147342801094e-05,1.7675252820481546e-05,2.9324781280593015e-05,0.0003919749869965017
9900,0.0004592152254190296,0.0151864904910326,0.0007491950527764857,0.0009115670691244304,0.0001209393740282394,3.69007648259867e-05,3.13196396746207e-05,5.288924876367673e-05,0.0004151137254666537
