epoch,endogeq_1,endogeq_2,hjbeq_1,hjbeq_2,total_loss
0,0.030382372438907623,0.01266788225620985,0.11650673300027847,0.11988892406225204,0.27944591641426086
100,0.001011240528896451,0.0004332579846959561,0.0015134232817217708,0.001537896110676229,0.004495818167924881
200,0.0009496840066276491,0.00013800217129755765,0.0008096953388303518,0.0014263687189668417,0.003323750104755163
300,0.0006140179466456175,0.00015295858611352742,0.0007172867190092802,0.001280322321690619,0.002764585427939892
400,0.0002927990863099694,8.451445319224149e-05,0.0006679499056190252,0.0006818621186539531,0.001727125491015613
500,0.00017752851999830455,5.888494706596248e-05,0.00017057762306649238,0.00016572764434386045,0.0005727187381125987
600,0.00014679634477943182,5.372166560846381e-05,0.00013545977708417922,0.0001588723825989291,0.0004948501591570675
700,0.0001263708109036088,4.869732219958678e-05,0.00015222637739498168,0.0001311495725531131,0.000458444090327248
800,0.00010532176384003833,4.758427166962065e-05,0.0001722612214507535,0.00014337331231217831,0.00046854058746248484
900,8.688086381880566e-05,4.901996726403013e-05,0.00010710273636505008,0.00011527424794621766,0.0003582778153941035
1000,8.130545757012442e-05,4.18231611547526e-05,0.00025984575040638447,0.00012438013800419867,0.0005073545034974813
1100,7.065141835482791e-05,4.571531462715939e-05,0.00010311267396900803,0.00010821374598890543,0.00032769315293990076
1200,6.579102773685008e-05,3.4742188290692866e-05,0.0001182090854854323,9.215443424182013e-05,0.00031089672120288014
1300,6.60793884890154e-05,3.0778974178247154e-05,8.937053644331172e-05,6.940005550859496e-05,0.00025562895461916924
1400,6.142419442767277e-05,2.8439955713110976e-05,0.00011030723544536158,5.647897705784999e-05,0.0002566503535490483
1500,5.707071250071749e-05,3.06551119138021e-05,6.987442611716688e-05,5.760165731771849e-05,0.00021520191512536258
1600,5.4600917792413384e-05,2.4902708901208825e-05,8.24812741484493e-05,5.508425601874478e-05,0.0002170691586798057
1700,5.009059896110557e-05,2.5978311896324158e-05,6.773827044526115e-05,5.3597519581671804e-05,0.0001974047045223415
1800,4.730069122160785e-05,2.4338087314390577e-05,8.583123417338356e-05,6.14463206147775e-05,0.0002189163351431489
1900,4.712774170911871e-05,2.251992918900214e-05,9.048752690432593e-05,6.101123653934337e-05,0.00022114643070381135
2000,4.167551742284559e-05,2.200211565650534e-05,0.00016048888210207224,6.489652150776237e-05,0.0002890630275942385
2100,3.5350851248949766e-05,2.3933795091579668e-05,3.6235491279512644e-05,4.520902075455524e-05,0.00014072915655560791
2200,3.356337401783094e-05,2.3379527192446403e-05,3.449146606726572e-05,4.4375326979206875e-05,0.00013580969243776053
2300,3.0535447876900434e-05,2.2765536414226517e-05,3.0287714253063314e-05,4.259660272509791e-05,0.00012618530308827758
2400,2.9634755264851265e-05,1.9664052160806023e-05,0.00011001598613802344,5.2250325097702444e-05,0.00021156511502340436
2500,2.9000811991863884e-05,2.339006277907174e-05,2.283786488987971e-05,4.1072184103541076e-05,0.00011630092194536701
2600,2.8081010896130465e-05,2.1312594981282018e-05,2.6691168386605568e-05,3.953657142119482e-05,0.00011562134750420228
2700,2.629943992360495e-05,2.281783235957846e-05,2.3163309379015118e-05,3.902114258380607e-05,0.0001113017278839834
2800,2.9021726732025854e-05,2.170298103010282e-05,2.956522257591132e-05,4.5047036110190675e-05,0.00012533697008620948
2900,2.543954542488791e-05,2.253630373161286e-05,5.8070741943083704e-05,5.5106756917666644e-05,0.00016115335165522993
3000,2.3908907678560354e-05,2.17458564293338e-05,2.016173857555259e-05,3.7796202377649024e-05,0.00010361270688008517
3100,2.5482280761934817e-05,1.9111475921818055e-05,7.762523455312476e-05,4.9879054131451994e-05,0.00017209805082529783
3200,2.1920455765211955e-05,2.008319461310748e-05,3.155500962748192e-05,4.020175038021989e-05,0.00011376041220501065
3300,2.4498755010426976e-05,2.2653786800219677e-05,3.091742837568745e-05,3.7510180845856667e-05,0.00011558015103219077
3400,3.150897100567818e-05,2.254393075418193e-05,7.639610703336075e-05,7.55548826418817e-05,0.00020600389689207077
3500,2.1679114070138894e-05,2.2925138182472438e-05,2.6590805646264926e-05,4.5101682189852e-05,0.00011629673826973885
3600,2.6630639695213176e-05,2.004922498599626e-05,0.000286043097730726,0.00010673143697204068,0.0004394543939270079
3700,1.9955199604737572e-05,2.3542028429801576e-05,4.345217894297093e-05,4.469146006158553e-05,0.00013164087431505322
3800,2.1110547095304355e-05,2.0822542865062132e-05,1.5086733583302703e-05,3.463355096755549e-05,9.165337542071939e-05
3900,1.9454286302789114e-05,1.958522443601396e-05,1.9794531908701174e-05,3.5507266147760674e-05,9.434130333829671e-05
4000,1.913921551022213e-05,2.027571463258937e-05,1.274158785236068e-05,3.3600390452193096e-05,8.575691026635468e-05
4100,2.068878529826179e-05,1.864371370174922e-05,3.2514235499547794e-05,3.527233639033511e-05,0.00010711907088989392
4200,1.877359682112001e-05,1.9012457414646633e-05,1.9107346815872006e-05,3.4764656447805464e-05,9.165806113742292e-05
4300,2.4181568733183667e-05,2.4852066417224705e-05,4.276457184460014e-05,4.4151314796181396e-05,0.0001359495217911899
4400,1.7281834516325034e-05,1.9478473404888064e-05,1.1374929272278678e-05,3.2391959393862635e-05,8.052719931583852e-05
4500,1.6120764485094696e-05,1.84340442501707e-05,1.5786674339324236e-05,3.246417691116221e-05,8.280566544272006e-05
4600,1.6343088645953685e-05,1.8370601537753828e-05,1.5889851056272164e-05,3.277575160609558e-05,8.337928738910705e-05
4700,1.6114547179313377e-05,1.9433942725299858e-05,1.7075257346732542e-05,3.421407745918259e-05,8.683782652951777e-05
4800,1.7995214875554666e-05,1.920566865010187e-05,1.168520248029381e-05,3.163403016515076e-05,8.05201125331223e-05
4900,1.5392624845844693e-05,2.0243311155354604e-05,3.931013270630501e-05,4.058452759636566e-05,0.00011553060176083818
5000,1.61138414114248e-05,1.675255043664947e-05,1.5743054973427206e-05,3.381514034117572e-05,8.24245871626772e-05
5100,1.54149438458262e-05,1.7071293768822215e-05,1.2653076737478841e-05,3.062317773583345e-05,7.576249481644481e-05
5200,1.4626830306951888e-05,1.830764813348651e-05,1.9830640667350963e-05,3.2244941394310445e-05,8.501006232108921e-05
5300,1.6963114831014536e-05,1.6872965716174804e-05,9.784485155250877e-05,0.00010988218855345622,0.00024156313156709075
5400,1.4155002645566128e-05,1.621033879928291e-05,1.974728911591228e-05,2.9081009415676817e-05,7.919363997643813e-05
5500,1.4945135262678377e-05,1.7276273865718395e-05,5.676395812770352e-05,4.20918149757199e-05,0.0001310771913267672
5600,1.2825724297726993e-05,1.7259453670703806e-05,1.2147169400122948e-05,2.9759426979580894e-05,7.199177343863994e-05
5700,1.1767557225539349e-05,1.672914731898345e-05,1.4479960555036087e-05,3.116672451142222e-05,7.41433905204758e-05
5800,1.4517003364744596e-05,1.4485519386653323e-05,1.3948593732493464e-05,2.950535599666182e-05,7.24564742995426e-05
5900,1.1316755262669176e-05,1.6278934708680026e-05,1.1927463674510363e-05,2.948086148535367e-05,6.900401785969734e-05
6000,1.2924453585583251e-05,1.4820519027125556e-05,4.625826477422379e-05,3.8499470974784344e-05,0.00011250271199969575
6100,1.1981358511548024e-05,1.481280014559161e-05,1.7987858882406726e-05,2.9351143894018605e-05,7.413316052407026e-05
6200,1.4085188013268635e-05,1.5006858120614197e-05,1.4242250472307205e-05,3.909604492946528e-05,8.243034244515002e-05
6300,1.1112541869806591e-05,1.3763167771685403e-05,1.1758113032556139e-05,2.5068178729270585e-05,6.170199776533991e-05
6400,1.2513390174717642e-05,1.3525474969355855e-05,4.446073216968216e-05,2.9053469916107133e-05,9.95530717773363e-05
6500,1.0311389814887661e-05,1.4229654880182352e-05,3.627646219683811e-05,3.9189366361824796e-05,0.00010000687325373292
6600,1.1022350918210577e-05,1.1916029507119674e-05,9.450368452235125e-06,2.2674727006233297e-05,5.506347952177748e-05
6700,1.596150832483545e-05,1.2993397831451148e-05,3.0002467610756867e-05,2.145254984498024e-05,8.040992543101311e-05
6800,1.7164715245598927e-05,1.9488794350763783e-05,5.3094980103196576e-05,4.413248097989708e-05,0.00013388096704147756
6900,9.176071216643322e-06,1.114393126044888e-05,1.0120081242348533e-05,2.292988028784748e-05,5.336996400728822e-05
7000,9.300152669311501e-06,1.0541265510255471e-05,6.457933523051906e-06,2.1477258997038007e-05,4.777661160915159e-05
7100,9.326276085630525e-06,9.946154023054987e-06,6.872258836665424e-06,2.0925168428220786e-05,4.706985782831907e-05
7200,8.69979430717649e-06,1.0052700417872984e-05,4.102986349607818e-05,4.0566072129877284e-05,0.00010034843580797315
7300,9.442184818908572e-06,9.449636309000198e-06,7.882851605245378e-06,2.0412833691807464e-05,4.718750642496161e-05
7400,9.20431557460688e-06,9.301617865276057e-06,1.2572690138767939e-05,2.290667180204764e-05,5.398529538069852e-05
7500,9.27047040022444e-06,8.795088433544151e-06,1.787214569048956e-05,2.848697840818204e-05,6.442468293244019e-05
7600,8.926293048716616e-06,8.57082886795979e-06,8.920633263187483e-06,2.1106103304191492e-05,4.7523855755571276e-05
7700,8.965645065472927e-06,8.331577191711403e-06,6.668768492090749e-06,2.1560636014328338e-05,4.552662721835077e-05
7800,9.935041816788726e-06,8.309389158966951e-06,5.5959721976250876e-06,2.0122470232308842e-05,4.396287113195285e-05
7900,9.25789754546713e-06,8.007987162272912e-06,5.238588073552819e-06,2.01765178644564e-05,4.268098928150721e-05
8000,9.079045412363485e-06,7.985888260009233e-06,5.655261702486314e-06,2.108543958456721e-05,4.380563404993154e-05
8100,9.172923455480486e-06,8.421488018939272e-06,1.9892893760697916e-05,2.662657425389625e-05,6.411387585103512e-05
8200,8.006551979633514e-06,7.676320819882676e-06,4.163866378803505e-06,1.9341248844284564e-05,3.918798756785691e-05
8300,7.939072020235471e-06,7.688801815675106e-06,4.239655027049594e-06,1.9579811123549007e-05,3.9447339077014476e-05
8400,9.752128789841663e-06,8.455034731014166e-06,3.6092125810682774e-05,3.0059480195632204e-05,8.435876952717081e-05
8500,8.632349818071816e-06,7.217416623461759e-06,3.959214609494666e-06,2.058107747870963e-05,4.0390055801253766e-05
8600,8.420364792982582e-06,7.1956005740503315e-06,4.346973582869396e-06,1.8893038941314444e-05,3.8855978345964104e-05
8700,1.137081653723726e-05,9.018388482218143e-06,2.3852375306887552e-05,2.2328205886879005e-05,6.656978803221136e-05
8800,7.770301635900978e-06,7.0950827648630366e-06,4.116334821446799e-06,1.8908964193542488e-05,3.7890684325248e-05
8900,7.564241059299093e-06,7.117475433915388e-06,7.573286893602926e-06,2.0514067728072405e-05,4.2769072024384513e-05
9000,1.2761313882947434e-05,1.3596340977528598e-05,4.093562165508047e-05,2.4624949219287373e-05,9.191822755383328e-05
9100,9.162172318610828e-06,6.980776561249513e-06,5.722827609133674e-06,1.8649758203537203e-05,4.051553696626797e-05
9200,7.42549127608072e-06,6.757380106137134e-06,4.317821094446117e-06,1.8479830032447353e-05,3.698052023537457e-05
9300,8.11259542388143e-06,7.082832325977506e-06,3.758985485546873e-06,1.9375502233742736e-05,3.832991569652222e-05
9400,1.0466463209013455e-05,7.715201718383469e-06,1.0522547199798282e-05,1.9479070033412427e-05,4.8183283070102334e-05
9500,8.725441148271784e-06,6.722450962115545e-06,4.781544703291729e-06,1.8568825908005238e-05,3.8798261812189594e-05
9600,9.012982445710804e-06,7.328395440708846e-06,1.7094322174671106e-05,2.0080417016288266e-05,5.351611980586313e-05
9700,8.374231583729852e-06,6.788649443478789e-06,1.2298987712711096e-05,1.974274891836103e-05,4.7204615839291364e-05
9800,1.1321380952722393e-05,7.534520136687206e-06,1.3503125046554487e-05,1.8327364159631543e-05,5.068638711236417e-05
9900,7.39278311812086e-06,6.564464456459973e-06,5.514400527317775e-06,1.8828453903552145e-05,3.8300102460198104e-05
10000,7.5210809882264584e-06,6.339551418932388e-06,6.593983471248066e-06,1.910043829411734e-05,3.955505235353485e-05
10100,6.9698176048405e-06,6.333914370770799e-06,6.418277280317852e-06,1.8908202036982402e-05,3.8630212657153606e-05
10200,8.125456588459201e-06,6.395351647370262e-06,5.766504727944266e-06,2.1469666535267606e-05,4.1756979044293985e-05
10300,7.095400178513955e-06,6.085512723075226e-06,7.219066901598126e-06,1.9653409253805876e-05,4.0053389966487885e-05
10400,9.927778592100367e-06,7.1103513619164005e-06,1.405839702783851e-05,2.193325781263411e-05,5.3029783884994686e-05
10500,6.87951569489087e-06,6.186113296280382e-06,3.815817763097584e-06,1.8490531147108413e-05,3.5371980629861355e-05
10600,7.202731012512231e-06,6.513547759823268e-06,1.5527819414273836e-05,1.955819061549846e-05,4.8802288802107796e-05
10700,8.918919775169343e-06,6.272149676078698e-06,5.700832389265997e-06,1.880882882687729e-05,3.970073157688603e-05
10800,8.869218618201558e-06,7.912597538961563e-06,5.80117448407691e-05,3.1317085813498124e-05,0.00010611064499244094
10900,6.893767022120301e-06,6.180488981044618e-06,3.357405148562975e-05,2.8768896299879998e-05,7.541720697190613e-05
11000,8.828559657558799e-06,7.3930305006797425e-06,1.5393005014630035e-05,2.6317100491723977e-05,5.793169839307666e-05
11100,6.484906407422386e-06,6.1856876527599525e-06,3.4664008126128465e-05,2.7484249585540965e-05,7.481884676963091e-05
11200,1.1776601240853779e-05,1.1282117156952154e-05,2.547266376495827e-05,2.3914295525173657e-05,7.244567677844316e-05
11300,6.313536687230226e-06,5.56804616280715e-06,5.7461638789391145e-06,1.7668568034423515e-05,3.5296314308652654e-05
11400,6.376518285833299e-06,5.566831532632932e-06,1.0912724974332377e-05,1.9992587112938054e-05,4.284866008674726e-05
11500,6.224694516276941e-06,5.879624040971976e-06,1.4927960364730097e-05,1.8273431123816408e-05,4.530570731731132e-05
11600,1.079856065189233e-05,6.008767741150223e-06,8.978016012406442e-06,1.971765777852852e-05,4.5503002183977515e-05
11700,5.874228918401059e-06,5.434920694824541e-06,3.6299184102972504e-06,1.6600788512732834e-05,3.1539857445750386e-05
11800,6.39502741250908e-06,5.191463060327806e-06,7.608267424075166e-06,1.849760883487761e-05,3.769236718653701e-05
11900,9.46182080951985e-06,6.872043741168454e-06,2.028167546086479e-05,2.093103466904722e-05,5.7546574680600315e-05
12000,5.768572918896098e-06,5.536211119760992e-06,1.1036641808459535e-05,1.7406249753548764e-05,3.974767605541274e-05
12100,6.058047347323736e-06,5.403946943260962e-06,3.602631295507308e-06,1.468001300963806e-05,2.9744638595730066e-05
12200,6.997741365921684e-06,6.381013008649461e-06,2.6570229238132015e-05,2.3609916752320714e-05,6.355890218401328e-05
12300,5.568401775235543e-06,5.321991466189502e-06,1.5752848412375897e-05,2.4976747226901352e-05,5.161998706171289e-05
12400,4.951342361891875e-06,5.411820893641561e-06,1.9733142835320905e-05,1.7778917026589625e-05,4.7875222662696615e-05
12500,5.689299541700166e-06,5.140672328707296e-06,3.940484475606354e-06,1.2474044524424244e-05,2.7244499506196007e-05
12600,4.731571607408114e-06,4.9977143135038204e-06,6.108822617534315e-06,1.4958297470002435e-05,3.079640737269074e-05
12700,4.577186700771563e-06,5.026438429922564e-06,6.766193109797314e-06,1.4870505765429698e-05,3.124032446066849e-05
12800,4.718334821518511e-06,5.112855888000922e-06,5.176680588192539e-06,1.084491395886289e-05,2.5852783437585458e-05
12900,4.6034065235289745e-06,4.978358447260689e-06,4.566720690490911e-06,1.093337959900964e-05,2.5081864805542864e-05
13000,5.600035819952609e-06,4.8590777623758186e-06,9.958563168765977e-06,1.7260021195397712e-05,3.767769521800801e-05
13100,7.272320999618387e-06,8.15604016679572e-06,5.235296339378692e-05,2.32884176512016e-05,9.106974175665528e-05
13200,3.852054305752972e-06,4.718914624390891e-06,5.503099600900896e-06,1.0324283721274696e-05,2.4398352252319455e-05
13300,4.78977881357423e-06,5.406642685557017e-06,1.565968523209449e-05,1.280240212508943e-05,3.8658508856315166e-05
13400,4.310095391701907e-06,5.25286532138125e-06,1.559034535603132e-05,1.1695116882037837e-05,3.684842158691026e-05
13500,6.896264039824018e-06,6.03429270995548e-06,1.4661228306067642e-05,1.5138716662477236e-05,4.273050217307173e-05
13600,4.142033048992744e-06,4.737908056995366e-06,8.907140909286682e-06,1.1941511729673948e-05,2.9728595109190792e-05
13700,5.333206445357064e-06,4.948424248141237e-06,5.629561655950965e-06,1.6124960893648677e-05,3.203615051461384e-05
13800,6.987499091337668e-06,8.372828233405016e-06,7.101084338501096e-05,2.32058791880263e-05,0.00010957704944303259
13900,3.3978021747316234e-06,4.39991117673344e-06,3.8922098610783e-06,9.252845302398782e-06,2.0942767150700092e-05
14000,3.5684149679582333e-06,4.445259037311189e-06,9.762354238773696e-06,1.0876762644329574e-05,2.8652790206251666e-05
14100,3.4448808037268464e-06,4.262488346284954e-06,3.846035269816639e-06,8.891003744793124e-06,2.0444407709874213e-05
14200,3.4653789953154046e-06,4.482647455006372e-06,4.985051418771036e-06,8.633453944639768e-06,2.156653135898523e-05
14300,4.5919150579720736e-06,5.54862435819814e-06,2.191615021729376e-05,1.21898256111308e-05,4.424651706358418e-05
14400,3.3905778309417656e-06,4.247184733685572e-06,6.420719273592113e-06,9.044918442668859e-06,2.310339914401993e-05
14500,3.2886605367821176e-06,4.185514626442455e-06,4.750639618578134e-06,1.0035444574896246e-05,2.2260259356698953e-05
14600,3.101831225649221e-06,4.111924681637902e-06,4.645442004402867e-06,1.0666076377674472e-05,2.252527337986976e-05
14700,3.0500698358082445e-06,4.052420990774408e-06,4.212943167658523e-06,8.543304829800036e-06,1.9858738596667536e-05
14800,3.5095724797429284e-06,4.2038877836603206e-06,1.965628871403169e-05,1.1397121852496639e-05,3.87668696930632e-05
14900,3.4225417948618997e-06,4.447699211596046e-06,8.195529517251998e-06,1.139283904194599e-05,2.7458609110908583e-05
15000,3.1475349260290386e-06,4.046058165840805e-06,6.56262636766769e-06,9.320840035798028e-06,2.3077060177456588e-05
15100,3.617948095779866e-06,4.656114924728172e-06,1.522028378531104e-05,9.848048648564145e-06,3.334239590913057e-05
15200,2.9152340630389517e-06,4.218696176394587e-06,1.695164610282518e-05,9.17668057809351e-06,3.326225851196796e-05
15300,3.0421683732129168e-06,4.324089331930736e-06,1.491962029831484e-05,9.053873327502515e-06,3.1339750421466306e-05
15400,2.8725505671900464e-06,3.799968908424489e-06,7.226428351714276e-06,9.66759125731187e-06,2.3566539312014356e-05
15500,2.749937948465231e-06,4.0622480810270645e-06,2.391984344285447e-05,1.3258140825200826e-05,4.399017052492127e-05
15600,2.7082614906248637e-06,3.6859451029158663e-06,6.064750323275803e-06,7.435989118675934e-06,1.9894945580745116e-05
15700,2.867429657271714e-06,3.702888989209896e-06,8.115314813039731e-06,7.923694283817895e-06,2.2609328880207613e-05
15800,3.69274152944854e-06,4.301434728404274e-06,1.6132187738548964e-05,1.070794041879708e-05,3.4834305552067235e-05
15900,2.4810246941342484e-06,3.579106078177574e-06,7.038385774649214e-06,7.255898253788473e-06,2.0354415028123185e-05
16000,3.026069862244185e-06,3.4612726267369e-06,3.962527898693224e-06,7.133169219741831e-06,1.758303915266879e-05
16100,2.805580606946023e-06,3.6065168842469575e-06,1.5208431250357535e-05,9.851521099335514e-06,3.147205279674381e-05
16200,2.7425214739196235e-06,3.3013047868735157e-06,4.112418082513614e-06,6.908969226060435e-06,1.7065212887246162e-05
16300,2.697233867365867e-06,3.557693844413734e-06,1.4032661965757143e-05,8.724920007807668e-06,2.9012509912718087e-05
16400,2.5927549813786754e-06,3.4436404803273035e-06,7.616973562107887e-06,6.982168542890577e-06,2.0635538021451794e-05
16500,2.419940756226424e-06,3.320537416584557e-06,7.077230293361936e-06,7.022349564067554e-06,1.9840059394482523e-05
16600,2.8820197712775553e-06,3.0344112929014955e-06,6.5744279709178954e-06,7.3770893322944175e-06,1.9867948140017688e-05
16700,3.1202284844766837e-06,5.209497430769261e-06,1.4710261893924326e-05,1.0754019967862405e-05,3.3794007322285324e-05
16800,2.2695717234455515e-06,2.9261200324981473e-06,3.536453050401178e-06,6.9000079747638665e-06,1.563215300848242e-05
16900,2.3994991806830512e-06,3.1763224797032308e-06,1.207400782732293e-05,8.89387956704013e-06,2.6543708372628316e-05
17000,2.892993052228121e-06,3.8237594708334655e-06,1.8111899407813326e-05,8.102701031020842e-06,3.293135523563251e-05
17100,2.5176245799229946e-06,3.2586722227279097e-06,1.5685736798332073e-05,9.19482499739388e-06,3.0656858143629506e-05
17200,2.4787361780909123e-06,3.1441977625945583e-06,1.043807696987642e-05,7.216395260911668e-06,2.3277405489352532e-05
17300,2.414435812170268e-06,2.9091950182191795e-06,1.3285195564094465e-05,8.577459993830416e-06,2.7186284569324926e-05
17400,2.900072786360397e-06,2.9665745842066826e-06,9.156334272120148e-06,1.0195763024967164e-05,2.5218745577149093e-05
17500,2.3054483335727127e-06,2.7913515623367857e-06,7.729572644166183e-06,6.747823590558255e-06,1.957419590326026e-05
17600,2.3738907657389063e-06,2.7883454549737507e-06,8.057178092713002e-06,7.401070433843415e-06,2.062048588413745e-05
17700,2.180355750169838e-06,2.853743580999435e-06,1.2342513400653843e-05,7.17087868906674e-06,2.454749119351618e-05
17800,2.186002802773146e-06,2.548152224335354e-06,7.013439244474284e-06,9.392441825184505e-06,2.114003655151464e-05
17900,2.622512283778633e-06,2.7683749976858962e-06,1.0185980499954894e-05,7.737210580671672e-06,2.331407813471742e-05
18000,1.9932936083932873e-06,2.597980483187712e-06,5.814703399664722e-06,6.087631390983006e-06,1.64936082001077e-05
18100,2.5070801257243147e-06,2.5522097075736383e-06,6.841940376034472e-06,8.22113906906452e-06,2.0122370187891647e-05
18200,2.243890094177914e-06,2.7494959340401692e-06,1.5389505279017612e-05,7.772743629175238e-06,2.8155634936410934e-05
18300,2.754684146566433e-06,3.037986061826814e-06,1.6315108950948343e-05,8.21774847281631e-06,3.0325527404784225e-05
18400,2.0418103758856887e-06,2.4015041617531097e-06,6.703559847665019e-06,6.977636985538993e-06,1.8124512280337512e-05
18500,2.4027804101933725e-06,3.0604692256019916e-06,9.345078069600277e-06,7.84960047894856e-06,2.265792863909155e-05
18600,2.0176828456897056e-06,2.3783384222042514e-06,5.677643457602244e-06,7.433393420797074e-06,1.7507058146293275e-05
18700,2.259196207887726e-06,2.333919837838039e-06,3.1522611152468016e-06,5.657059773511719e-06,1.340243670711061e-05
18800,2.2436427116190316e-06,2.9813691071467474e-06,1.292638171435101e-05,8.183307727449574e-06,2.6334701033192687e-05
18900,2.0430682070582407e-06,2.3945151497173356e-06,5.827741006214637e-06,6.917489372426644e-06,1.718281419016421e-05
19000,1.9734472971322248e-06,2.3667655568715418e-06,5.016911018174142e-06,5.707116997655248e-06,1.5064240869833156e-05
19100,2.7761234377976507e-06,2.8648348688875558e-06,1.9299159248475917e-05,9.36517881200416e-06,3.430529613979161e-05
19200,1.7633828974794596e-06,2.1354849195631687e-06,2.857762865460245e-06,5.644325938192196e-06,1.240095662069507e-05
19300,2.2351193820213666e-06,2.160484655178152e-06,3.902946446032729e-06,5.375688488129526e-06,1.367423919873545e-05
19400,2.3320908439927734e-06,2.2643016563961282e-06,9.724478331918363e-06,6.438860054913675e-06,2.075973134196829e-05
19500,2.1267705960781313e-06,2.5143681341432966e-06,7.912844921520445e-06,6.688937446597265e-06,1.924292155308649e-05
19600,2.2030242234905018e-06,2.3628826966159977e-06,7.127288427000167e-06,6.282965841819532e-06,1.7976160961552523e-05
19700,4.247592642059317e-06,4.067213012604043e-06,3.830884088529274e-05,1.5690971849835478e-05,6.231461884453893e-05
19800,1.6679206282788073e-06,2.011109017985291e-06,3.0599119327234803e-06,5.7253841987403575e-06,1.24643265735358e-05
19900,1.8310814766664407e-06,2.559689392001019e-06,1.095703373721335e-05,8.236045687226579e-06,2.3583850634167902e-05
