outer_loop_iter,epoch,total_loss
0,0,8.975924491882324
0,1,7.0550689697265625
0,2,5.440554141998291
0,3,4.123317718505859
0,4,3.078890085220337
0,5,2.2560653686523438
0,6,1.5952744483947754
0,7,1.0571284294128418
0,8,0.6365418434143066
0,9,0.3595525622367859
0,10,0.26508191227912903
0,11,0.2146833837032318
0,12,0.17413732409477234
0,13,0.16220159828662872
0,14,0.1557188481092453
0,15,0.12637783586978912
0,16,0.10580809414386749
0,17,0.09471431374549866
0,18,0.09170615673065186
0,19,0.08677692711353302
0,20,0.07614763081073761
0,21,0.06731487065553665
0,22,0.0615326464176178
0,23,0.05902453139424324
0,24,0.05685998126864433
0,25,0.05354622006416321
0,26,0.05001850798726082
0,27,0.04659265652298927
0,28,0.043585360050201416
0,29,0.04127655550837517
0,30,0.039816778153181076
0,31,0.03913622349500656
0,32,0.03893227502703667
0,33,0.03877195715904236
0,34,0.0382680669426918
0,35,0.0372319221496582
0,36,0.03571794554591179
0,37,0.03394806757569313
0,38,0.03217926621437073
0,39,0.030597981065511703
0,40,0.029287125915288925
0,41,0.028251400217413902
0,42,0.027455223724246025
0,43,0.026840269565582275
0,44,0.026323437690734863
0,45,0.025800300762057304
0,46,0.025171250104904175
0,47,0.02438296377658844
0,48,0.02345619723200798
0,49,0.02247653901576996
0,50,0.021549943834543228
0,51,0.020751239731907845
0,52,0.0200970359146595
0,53,0.01955465041100979
0,54,0.019072655588388443
0,55,0.018607495352625847
0,56,0.018132032826542854
0,57,0.017630917951464653
0,58,0.017097216099500656
0,59,0.016536543145775795
0,60,0.015971576794981956
0,61,0.015436179004609585
0,62,0.014958732761442661
0,63,0.014546102844178677
0,64,0.01418115384876728
0,65,0.013835239224135876
0,66,0.01348515972495079
0,67,0.01312228012830019
0,68,0.012750272639095783
0,69,0.012377502396702766
0,70,0.012012138031423092
0,71,0.011661728844046593
0,72,0.011333378963172436
0,73,0.011031031608581543
0,74,0.010751827619969845
0,75,0.010486068204045296
0,76,0.01022255327552557
0,77,0.009955148212611675
0,78,0.009685445576906204
0,79,0.009419537149369717
0,80,0.009163142181932926
0,81,0.008918835781514645
0,82,0.008686641231179237
0,83,0.008465496823191643
0,84,0.008253493346273899
0,85,0.008047560229897499
0,86,0.007844258099794388
0,87,0.007641693577170372
0,88,0.007440879475325346
0,89,0.007244783453643322
0,90,0.007056078407913446
0,91,0.006875439081341028
0,92,0.006701747886836529
0,93,0.006533431820571423
0,94,0.006369281560182571
0,95,0.006208487320691347
0,96,0.006050486117601395
0,97,0.005895256996154785
0,98,0.005743554327636957
0,99,0.0055965036153793335
0,100,0.005454740021377802
0,101,0.005317924544215202
0,102,0.0051850685849785805
0,103,0.005055337678641081
0,104,0.004928397014737129
0,105,0.00480429595336318
0,106,0.004683204926550388
0,107,0.004565311595797539
0,108,0.004450902808457613
0,109,0.004340154584497213
0,110,0.004232960287481546
0,111,0.004128895699977875
0,112,0.0040275040082633495
0,113,0.003928605932742357
0,114,0.003832288784906268
0,115,0.003738715313374996
0,116,0.003647958394140005
0,117,0.003560018027201295
0,118,0.0034748404286801815
0,119,0.003392318030819297
0,120,0.003312264336273074
0,121,0.003234483767300844
0,122,0.0031588918063789606
0,123,0.0030855389777570963
0,124,0.003014492802321911
0,125,0.0029457570053637028
0,126,0.00287925498560071
0,127,0.0028148996643722057
0,128,0.002752601634711027
0,129,0.0026922710239887238
0,130,0.0026338298339396715
0,131,0.0025772463995963335
0,132,0.0025225128047168255
0,133,0.0024696376640349627
0,134,0.002418576506897807
0,135,0.002369241090491414
0,136,0.0023215683177113533
0,137,0.0022754925303161144
0,138,0.0022309646010398865
0,139,0.002187953097745776
0,140,0.0021464205347001553
0,141,0.002106341300532222
0,142,0.0020676907151937485
0,143,0.002030409872531891
0,144,0.001994443591684103
0,145,0.0019597404170781374
0,146,0.0019262614659965038
0,147,0.0018939775181934237
0,148,0.0018628538819029927
0,149,0.001832855399698019
0,150,0.001803954248316586
0,151,0.0017761089839041233
0,152,0.0017492786282673478
0,153,0.001723419758491218
0,154,0.001698496169410646
0,155,0.001674487954005599
0,156,0.001651366357691586
0,157,0.0016290968051180243
0,158,0.0016076493775472045
0,159,0.0015869970666244626
0,160,0.0015671065775677562
0,161,0.0015479486901313066
0,162,0.0015294974436983466
0,163,0.0015117223374545574
0,164,0.0014946071896702051
0,165,0.00147812080103904
0,166,0.0014622417511418462
0,167,0.0014469502493739128
0,168,0.001432216726243496
0,169,0.0014180178986862302
0,170,0.0014043388655409217
0,171,0.001391149591654539
0,172,0.001378441578708589
0,173,0.0013661934062838554
0,174,0.001354382373392582
0,175,0.0013429931132122874
0,176,0.0013320043217390776
0,177,0.0013213993515819311
0,178,0.001311168191023171
0,179,0.0013012901181355119
0,180,0.001291751628741622
0,181,0.0012825399171561003
0,182,0.001273637404665351
0,183,0.0012650358257815242
0,184,0.0012567181838676333
0,185,0.0012486709747463465
0,186,0.0012408924521878362
0,187,0.0012333570048213005
0,188,0.0012260611401870847
0,189,0.0012189964763820171
0,190,0.0012121460167691112
0,191,0.001205505570396781
0,192,0.0011990648927167058
0,193,0.001192812924273312
0,194,0.0011867485009133816
0,195,0.0011808539275079966
0,196,0.0011751266429200768
0,197,0.0011695536086335778
0,198,0.0011641393648460507
0,199,0.001158867496997118
0,200,0.0011537333484739065
0,201,0.0011487299343571067
0,202,0.0011438545770943165
0,203,0.0011390990111976862
0,204,0.0011344593949615955
0,205,0.0011299311881884933
0,206,0.0011255124118179083
0,207,0.0011211885139346123
0,208,0.0011169614735990763
0,209,0.0011128296609967947
0,210,0.001108784694224596
0,211,0.0011048235464841127
0,212,0.0011009443551301956
0,213,0.001097139553166926
0,214,0.0010934105375781655
0,215,0.0010897500906139612
0,216,0.001086162170395255
0,217,0.001082637463696301
0,218,0.0010791753884404898
0,219,0.0010757725685834885
0,220,0.001072425628080964
0,221,0.0010691341012716293
0,222,0.0010658969404175878
0,223,0.0010627122828736901
0,224,0.0010595758212730289
0,225,0.001056479406543076
0,226,0.0010534333996474743
0,227,0.0010504325618967414
0,228,0.0010474750306457281
0,229,0.0010445525404065847
0,230,0.0010416667209938169
0,231,0.0010388264199718833
0,232,0.0010360153391957283
0,233,0.0010332390666007996
0,234,0.0010305020259693265
0,235,0.0010277919936925173
0,236,0.001025117700919509
0,237,0.0010224694851785898
0,238,0.001019852701574564
0,239,0.0010172637412324548
0,240,0.0010146992281079292
0,241,0.0010121677769348025
0,242,0.001009655650705099
0,243,0.0010071734432131052
0,244,0.001004713587462902
0,245,0.001002272590994835
0,246,0.000999861629679799
0,247,0.0009974678978323936
0,248,0.0009950995445251465
0,249,0.0009927533101290464
0,250,0.00099041941575706
0,251,0.0009881131118163466
0,252,0.0009858235716819763
0,253,0.0009835497476160526
0,254,0.0009812975767999887
0,255,0.0009790637996047735
0,256,0.0009768502786755562
0,257,0.000974645372480154
0,258,0.0009724599658511579
0,259,0.0009702923125587404
0,260,0.0009681395022198558
0,261,0.0009660028154030442
0,262,0.0009638856863602996
0,263,0.0009617729810997844
0,264,0.0009596862364560366
0,265,0.0009576071752235293
0,266,0.0009555441210977733
0,267,0.000953485956415534
0,268,0.0009514493285678327
0,269,0.0009494218975305557
0,270,0.0009474113467149436
0,271,0.000945409236010164
0,272,0.0009434259263798594
0,273,0.0009414429077878594
0,274,0.00093947967980057
0,275,0.0009375247173011303
0,276,0.0009355801739729941
0,277,0.0009336519869975746
0,278,0.000931731890887022
0,279,0.0009298223303630948
0,280,0.0009279199875891209
0,281,0.0009260301012545824
0,282,0.0009241486550308764
0,283,0.0009222779772244394
0,284,0.000920417660381645
0,285,0.0009185688686557114
0,286,0.0009167253156192601
0,287,0.0009148915996775031
0,288,0.0009130678372457623
0,289,0.0009112519910559058
0,290,0.000909441034309566
0,291,0.0009076462592929602
0,292,0.0009058568393811584
0,293,0.0009040719596669078
0,294,0.0009022964513860643
0,295,0.0009005345054902136
0,296,0.0008987731416709721
0,297,0.000897022255230695
0,298,0.0008952779462561011
0,299,0.0008935399237088859
0,300,0.0008918108069337904
0,301,0.0008900895481929183
0,302,0.0008883737027645111
0,303,0.0008866649586707354
0,304,0.0008849643636494875
0,305,0.0008832704043015838
0,306,0.0008815816254355013
0,307,0.000879900180734694
0,308,0.0008782234508544207
0,309,0.0008765574311837554
0,310,0.0008748919935896993
0,311,0.0008732365677133203
0,312,0.0008715837029740214
0,313,0.0008699392783455551
0,314,0.000868301372975111
0,315,0.0008666663197800517
0,316,0.0008650397649034858
0,317,0.0008634128607809544
0,318,0.0008617974817752838
0,319,0.0008601871086284518
0,320,0.0008585791219957173
0,321,0.0008569774217903614
0,322,0.0008553831139579415
0,323,0.0008537904359400272
0,324,0.0008522069547325373
0,325,0.0008506235317327082
0,326,0.0008490449981763959
0,327,0.0008474764181300998
0,328,0.0008459079544991255
0,329,0.0008443469414487481
0,330,0.000842791807372123
0,331,0.0008412360912188888
0,332,0.0008396870107389987
0,333,0.000838144333101809
0,334,0.0008366081165149808
0,335,0.0008350724820047617
0,336,0.0008335405727848411
0,337,0.0008320114575326443
0,338,0.0008304923539981246
0,339,0.0008289720863103867
0,340,0.0008274584542959929
0,341,0.0008259474998340011
0,342,0.0008244416676461697
0,343,0.0008229394443333149
0,344,0.0008214414119720459
0,345,0.0008199471049010754
0,346,0.0008184573380276561
0,347,0.000816970772575587
0,348,0.0008154860697686672
0,349,0.0008140070713125169
0,350,0.0008125323802232742
0,351,0.0008110591443255544
0,352,0.0008095883531495929
0,353,0.0008081239648163319
0,354,0.0008066622540354729
0,355,0.0008052054326981306
0,356,0.0008037518127821386
0,357,0.0008023008704185486
0,358,0.0008008513832464814
0,359,0.0007994072511792183
0,360,0.0007979641668498516
0,361,0.0007965289405547082
0,362,0.0007950915023684502
0,363,0.0007936630863696337
0,364,0.0007922332733869553
0,365,0.0007908107945695519
0,366,0.0007893872680142522
0,367,0.0007879702607169747
0,368,0.00078655342804268
0,369,0.0007851389236748219
0,370,0.000783731578849256
0,371,0.0007823255145922303
0,372,0.0007809222443029284
0,373,0.0007795231649652123
0,374,0.0007781233871355653
0,375,0.0007767317583784461
0,376,0.000775339431129396
0,377,0.0007739501306787133
0,378,0.0007725670002400875
0,379,0.0007711791549809277
0,380,0.000769801321439445
0,381,0.0007684238953515887
0,382,0.0007670519407838583
0,383,0.0007656773086637259
0,384,0.0007643077988177538
0,385,0.0007629423635080457
0,386,0.0007615803042426705
0,387,0.000760222552344203
0,388,0.0007588593289256096
0,389,0.0007575075142085552
0,390,0.0007561563979834318
0,391,0.0007548034191131592
0,392,0.000753454805817455
0,393,0.0007521118968725204
0,394,0.0007507732370868325
0,395,0.0007494301535189152
0,396,0.0007480952190235257
0,397,0.0007467599934898317
0,398,0.0007454304140992463
0,399,0.0007441029883921146
0,400,0.0007427745731547475
0,401,0.000741451745852828
0,402,0.0007401311304420233
0,403,0.0007388094672933221
0,404,0.0007374967681244016
0,405,0.0007361830212175846
0,406,0.0007348721846938133
0,407,0.0007335640257224441
0,408,0.0007322580204345286
0,409,0.0007309520151466131
0,410,0.0007296514231711626
0,411,0.0007283532759174705
0,412,0.0007270562346093357
0,413,0.0007257639663293958
0,414,0.0007244724547490478
0,415,0.0007231826893985271
0,416,0.0007218975806608796
0,417,0.0007206127047538757
0,418,0.0007193302153609693
0,419,0.0007180470274761319
0,420,0.0007167728617787361
0,421,0.0007155007915571332
0,422,0.000714227557182312
0,423,0.0007129578152671456
0,424,0.0007116879569366574
0,425,0.000710426305886358
0,426,0.0007091669831424952
0,427,0.0007079022470861673
0,428,0.0007066469406709075
0,429,0.0007053886074572802
0,430,0.000704132136888802
0,431,0.0007028861436992884
0,432,0.0007016358431428671
0,433,0.0007003897917456925
0,434,0.0006991447880864143
0,435,0.0006979032186791301
0,436,0.0006966665387153625
0,437,0.0006954256095923483
0,438,0.0006941923638805747
0,439,0.0006929616210982203
0,440,0.0006917307619005442
0,441,0.0006905021145939827
0,442,0.0006892772507853806
0,443,0.0006880545988678932
0,444,0.0006868335767649114
0,445,0.0006856161635369062
0,446,0.0006843963055871427
0,447,0.0006831841310486197
0,448,0.0006819702684879303
0,449,0.0006807621102780104
0,450,0.000679553602822125
0,451,0.0006783503922633827
0,452,0.0006771442713215947
0,453,0.0006759448442608118
0,454,0.0006747471634298563
0,455,0.0006735492497682571
0,456,0.0006723559345118701
0,457,0.0006711657624691725
0,458,0.0006699752993881702
0,459,0.0006687870481982827
0,460,0.0006676021148450673
0,461,0.0006664225365966558
0,462,0.0006652395240962505
0,463,0.0006640644278377295
0,464,0.0006628837436437607
0,465,0.0006617117905989289
0,466,0.0006605400703847408
0,467,0.0006593693979084492
0,468,0.0006582053611055017
0,469,0.0006570378318428993
0,470,0.0006558741442859173
0,471,0.000654716684948653
0,472,0.0006535567808896303
0,473,0.0006524017080664635
0,474,0.0006512469844892621
0,475,0.000650091446004808
0,476,0.0006489447550848126
0,477,0.0006477963179349899
0,478,0.0006466549821197987
0,479,0.0006455079419538379
0,480,0.0006443680031225085
0,481,0.0006432292284443974
0,482,0.0006420935387723148
0,483,0.0006409573834389448
0,484,0.000639825826510787
0,485,0.0006386961904354393
0,486,0.0006375677767209709
0,487,0.0006364411674439907
0,488,0.0006353204371407628
0,489,0.0006341965636238456
0,490,0.0006330806063488126
0,491,0.0006319613894447684
0,492,0.0006308454321697354
0,493,0.0006297337240539491
0,494,0.0006286235293373466
0,495,0.0006275123450905085
0,496,0.0006264098919928074
0,497,0.0006253039464354515
0,498,0.0006242045201361179
0,499,0.0006231016595847905
0,500,0.0006220081122592092
0,501,0.0006209093262441456
0,502,0.0006198180490173399
0,503,0.0006187248509377241
0,504,0.0006176357273943722
0,505,0.0006165524828247726
0,506,0.0006154646398499608
0,507,0.0006143836071714759
0,508,0.0006133049027994275
0,509,0.000612226314842701
0,510,0.0006111491820774972
0,511,0.0006100770551711321
0,512,0.0006090034730732441
0,513,0.0006079347804188728
0,514,0.0006068665534257889
0,515,0.000605800305493176
0,516,0.0006047365022823215
0,517,0.0006036758422851562
0,518,0.0006026134360581636
0,519,0.0006015636026859283
0,520,0.0006005042232573032
0,521,0.0005994527018629014
0,522,0.0005984030431136489
0,523,0.000597351579926908
0,524,0.0005963080329820514
0,525,0.0005952623905614018
0,526,0.0005942204734310508
0,527,0.0005931792547926307
0,528,0.0005921429255977273
0,529,0.0005911066546104848
0,530,0.0005900745745748281
0,531,0.0005890409229323268
0,532,0.0005880142562091351
0,533,0.000586983747780323
0,534,0.0005859591765329242
0,535,0.000584934838116169
0,536,0.0005839135847054422
0,537,0.0005828922148793936
0,538,0.0005818783538416028
0,539,0.0005808635032735765
0,540,0.0005798495840281248
0,541,0.0005788413109257817
0,542,0.0005778309423476458
0,543,0.0005768239498138428
0,544,0.0005758223123848438
0,545,0.000574817880988121
0,546,0.000573817640542984
0,547,0.0005728168180212379
0,548,0.0005718268221244216
0,549,0.0005708287935703993
0,550,0.0005698372842743993
0,551,0.0005688488599844277
0,552,0.0005678612506017089
0,553,0.0005668746889568865
0,554,0.0005658925510942936
0,555,0.0005649085505865514
0,556,0.0005639309529215097
0,557,0.000562950677704066
0,558,0.0005619750590994954
0,559,0.0005610049702227116
0,560,0.0005600310396403074
0,561,0.0005590606015175581
0,562,0.0005580930737778544
0,563,0.0005571299698203802
0,564,0.0005561639554798603
0,565,0.0005552052753046155
0,566,0.0005542438011616468
0,567,0.000553287158254534
0,568,0.0005523319123312831
0,569,0.0005513782380148768
0,570,0.000550427648704499
0,571,0.0005494789220392704
0,572,0.0005485336296260357
0,573,0.0005475886282511055
0,574,0.0005466448492370546
0,575,0.0005457043880596757
0,576,0.0005447653820738196
0,577,0.0005438267253339291
0,578,0.0005428909789770842
0,579,0.000541959423571825
0,580,0.0005410274607129395
0,581,0.0005400996888056397
0,582,0.0005391713930293918
0,583,0.0005382462404668331
0,584,0.0005373245803639293
0,585,0.0005364040262065828
0,586,0.0005354875465855002
0,587,0.0005345665267668664
0,588,0.0005336529575288296
0,589,0.0005327427643351257
0,590,0.0005318279727362096
0,591,0.0005309190601110458
0,592,0.0005300110206007957
0,593,0.0005291070556268096
0,594,0.0005282046040520072
0,595,0.0005273032002151012
0,596,0.0005264034261927009
0,597,0.0005255081341601908
0,598,0.0005246132495813072
0,599,0.0005237174918875098
0,600,0.0005228251684457064
0,601,0.0005219387239776552
0,602,0.0005210516974329948
0,603,0.000520165718626231
0,604,0.0005192820681259036
0,605,0.0005184002802707255
0,606,0.0005175221594981849
0,607,0.0005166438641026616
0,608,0.0005157626001164317
0,609,0.000514895364176482
0,610,0.0005140200955793262
0,611,0.0005131512880325317
0,612,0.0005122863221913576
0,613,0.000511416990775615
0,614,0.0005105540039949119
0,615,0.0005096915410831571
0,616,0.0005088309990242124
0,617,0.0005079745897091925
0,618,0.0005071171908639371
0,619,0.0005062620621174574
0,620,0.0005054089124314487
0,621,0.0005045569268986583
0,622,0.0005037130904383957
0,623,0.0005028618033975363
0,624,0.0005020180833525956
0,625,0.0005011737812310457
0,626,0.0005003318656235933
0,627,0.000499495305120945
0,628,0.0004986568819731474
0,629,0.0004978219512850046
0,630,0.0004969877772964537
0,631,0.0004961540689691901
0,632,0.0004953244351781905
0,633,0.0004944968968629837
0,634,0.0004936736659146845
0,635,0.0004928485723212361
0,636,0.0004920264473184943
0,637,0.0004912057192996144
0,638,0.0004903840599581599
0,639,0.0004895691527053714
0,640,0.000488753488752991
0,641,0.00048794024041853845
0,642,0.0004871311830356717
0,643,0.0004863228532485664
0,644,0.0004855133011005819
0,645,0.0004847077652812004
0,646,0.00048390449956059456
0,647,0.0004831018450204283
0,648,0.0004823025083169341
0,649,0.000481500755995512
0,650,0.00048070651246234775
0,651,0.0004799122689291835
0,652,0.0004791194514837116
0,653,0.00047832855489104986
0,654,0.0004775411798618734
0,655,0.0004767528735101223
0,656,0.000475966720841825
0,657,0.0004751840606331825
0,658,0.0004743974423035979
0,659,0.0004736177215818316
0,660,0.0004728386120405048
0,661,0.0004720638389699161
0,662,0.00047128662117756903
0,663,0.00047051679575815797
0,664,0.0004697454860433936
0,665,0.0004689738852903247
0,666,0.00046820880379527807
0,667,0.0004674415395129472
0,668,0.000466677185613662
0,669,0.0004659153346437961
0,670,0.00046515645226463675
0,671,0.0004643983265850693
0,672,0.00046364287845790386
0,673,0.00046288518933579326
0,674,0.00046213221503421664
0,675,0.00046138057950884104
0,676,0.000460629555163905
0,677,0.0004598823143169284
0,678,0.000459133880212903
0,679,0.00045839016092941165
0,680,0.0004576457431539893
0,681,0.0004569058364722878
0,682,0.0004561657551676035
0,683,0.0004554281185846776
0,684,0.0004546928685158491
0,685,0.00045395904453471303
0,686,0.0004532246966846287
0,687,0.0004524953255895525
0,688,0.0004517646157182753
0,689,0.00045103952288627625
0,690,0.0004503117816057056
0,691,0.00044958991929888725
0,692,0.0004488682607188821
0,693,0.00044814363354817033
0,694,0.0004474277957342565
0,695,0.0004467078542802483
0,696,0.0004459941410459578
0,697,0.0004452795838005841
0,698,0.00044456985779106617
0,699,0.00044385541696101427
0,700,0.0004431484849192202
0,701,0.00044244079617783427
0,702,0.0004417377058416605
0,703,0.00044103324762545526
0,704,0.00044033085578121245
0,705,0.0004396318690851331
0,706,0.00043893337715417147
0,707,0.0004382368642836809
0,708,0.0004375391872599721
0,709,0.0004368455265648663
0,710,0.00043615090544335544
0,711,0.00043546376400627196
0,712,0.0004347756621427834
0,713,0.0004340876475907862
0,714,0.0004334029508754611
0,715,0.00043271854519844055
0,716,0.00043203760287724435
0,717,0.0004313577082939446
0,718,0.0004306771152187139
0,719,0.00043000030564144254
0,720,0.00042932259384542704
0,721,0.0004286502371542156
0,722,0.0004279780841898173
0,723,0.0004273070371709764
0,724,0.000426640035584569
0,725,0.00042596959974616766
0,726,0.0004253048973623663
0,727,0.00042464223224669695
0,728,0.0004239760455675423
0,729,0.0004233124782331288
0,730,0.00042265583761036396
0,731,0.0004219989641569555
0,732,0.0004213431675452739
0,733,0.00042068585753440857
0,734,0.00042003492126241326
0,735,0.0004193842760287225
0,736,0.0004187328740954399
0,737,0.0004180838295724243
0,738,0.00041743693873286247
0,739,0.0004167907463852316
0,740,0.00041614793008193374
0,741,0.00041550633613951504
0,742,0.00041486474219709635
0,743,0.0004142252146266401
0,744,0.00041358720045536757
0,745,0.00041294764378108084
0,746,0.0004123175167478621
0,747,0.00041168482857756317
0,748,0.0004110519657842815
0,749,0.00041042198427021503
0,750,0.0004097943310625851
0,751,0.00040916941361501813
0,752,0.00040854280814528465
0,753,0.0004079170757904649
0,754,0.00040729696047492325
0,755,0.0004066763212904334
0,756,0.0004060522187501192
0,757,0.0004054366727359593
0,758,0.00040482019539922476
0,759,0.0004042095970362425
0,760,0.0004035943711642176
0,761,0.0004029800766147673
0,762,0.0004023717774543911
0,763,0.00040176420588977635
0,764,0.00040115549927577376
0,765,0.00040055005229078233
0,766,0.0003999471664428711
0,767,0.00039934428059495986
0,768,0.0003987447125837207
0,769,0.00039814235060475767
0,770,0.0003975440049543977
0,771,0.0003969468525610864
0,772,0.00039635220309719443
0,773,0.00039575828122906387
0,774,0.0003951670369133353
0,775,0.0003945721546187997
0,776,0.0003939814923796803
0,777,0.00039339513750746846
0,778,0.00039281032513827085
0,779,0.00039222510531544685
0,780,0.0003916422137990594
0,781,0.00039105687756091356
0,782,0.0003904762561433017
0,783,0.00038989895256236196
0,784,0.00038931952440179884
0,785,0.000388740241760388
0,786,0.0003881688171532005
0,787,0.0003875929396599531
0,788,0.0003870194195769727
0,789,0.0003864497411996126
0,790,0.0003858805575873703
0,791,0.00038531210157088935
0,792,0.00038474774919450283
0,793,0.00038417993346229196
0,794,0.00038361415499821305
0,795,0.00038305349880829453
0,796,0.0003824921150226146
0,797,0.0003819327102974057
0,798,0.0003813767689280212
0,799,0.0003808180335909128
0,800,0.00038026244146749377
0,801,0.0003797075478360057
0,802,0.00037915431312285364
0,803,0.0003786038141697645
0,804,0.000378051889128983
0,805,0.0003775051445700228
0,806,0.0003769552567973733
0,807,0.0003764108696486801
0,808,0.00037586543476209044
0,809,0.00037531880661845207
0,810,0.0003747824812307954
0,811,0.00037423690082505345
0,812,0.000373699062038213
0,813,0.0003731616889126599
0,814,0.0003726245486177504
0,815,0.00037208740832284093
0,816,0.00037155410973355174
0,817,0.0003710244200192392
0,818,0.00037049228558316827
0,819,0.0003699630906339735
0,820,0.0003694305778481066
0,821,0.00036890656338073313
0,822,0.00036837835796177387
0,823,0.00036785571137443185
0,824,0.00036733021261170506
0,825,0.00036680747871287167
0,826,0.0003662887611426413
0,827,0.0003657671040855348
0,828,0.0003652508312370628
0,829,0.0003647316189017147
0,830,0.00036421799450181425
0,831,0.00036370090674608946
0,832,0.00036319089122116566
0,833,0.0003626758698374033
0,834,0.00036216789158061147
0,835,0.0003616570611484349
0,836,0.00036114954855293036
0,837,0.00036064087180420756
0,838,0.0003601361531764269
0,839,0.0003596323658712208
0,840,0.00035913020838052034
0,841,0.00035862840013578534
0,842,0.00035812670830637217
0,843,0.00035762638435699046
0,844,0.00035713001852855086
0,845,0.00035663199378177524
0,846,0.00035613603540696204
0,847,0.0003556423762347549
0,848,0.0003551528207026422
0,849,0.000354656542185694
0,850,0.00035416713217273355
0,851,0.00035367708187550306
0,852,0.00035319107701070607
0,853,0.00035270274383947253
0,854,0.00035221659345552325
0,855,0.0003517354198265821
0,856,0.00035124679561704397
